index,Data,Hora,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (Kj/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)",region,state,station,station_code,latitude,longitude,height
654,05/06/2000,06:00,0,1005.2,1005.6,1005.1,-9999,24,23.6,24.3,24,23.9,23.6,98,97,98,261,0.7,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
655,05/06/2000,07:00,0,1004.9,1005.2,1004.8,-9999,23.9,23.6,24.1,23.7,23.8,23.3,98,97,98,83,0.3,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
656,05/06/2000,08:00,0.2,1004.9,1004.9,1004.8,-9999,23.7,23.4,23.9,23.6,23.5,23.2,98,98,98,333,0.3,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
657,05/06/2000,09:00,0,1005,1005,1004.8,-9999,23.7,23.3,23.9,23.7,23.6,23.3,98,98,98,69,-9999,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
658,05/06/2000,10:00,0,1005.5,1005.5,1005,-9999,23.6,23.3,23.8,23.5,23.5,23.1,98,98,98,303,24.2,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
659,05/06/2000,11:00,0,1005.7,1005.7,1005.5,187,25.1,24.8,25.1,23.6,24.8,23.2,98,98,98,121,0.9,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
660,05/06/2000,12:00,0,1006.4,1006.4,1005.7,985,26.9,24.7,27.1,25.1,24.9,24.3,98,86,88,108,2.8,1.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
661,05/06/2000,13:00,0,1006.8,1006.8,1006.4,1744,28.1,24.7,28.2,27,25.5,24.5,88,81,82,106,3,1.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
662,05/06/2000,14:00,0,1007,1007,1006.9,2444,29.5,24.6,29.5,27.7,25.3,24.2,86,74,75,104,4.4,2.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
663,05/06/2000,15:00,0,1006.5,1007,1006.5,2480,29,24.1,30.1,28.8,25,24,77,72,75,95,4.7,2.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
664,05/06/2000,16:00,0,1005.6,1006.5,1005.6,3055,30.5,24.3,30.7,28.9,25,24,78,68,70,100,5.5,2.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
665,05/06/2000,17:00,0,1005,1005.6,1005,3153,31.1,22.3,31.1,30.6,24.4,22.2,69,59,59,94,7.1,3.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
666,05/06/2000,18:00,0,1004,1005,1004,2889,31.3,21.9,31.5,31.1,22.5,21.2,60,55,58,100,7.8,4.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
667,05/06/2000,19:00,0,1003.1,1004,1003.1,2360,31.1,21.6,31.4,31,22.4,21.1,59,55,57,100,7.8,3.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
668,05/06/2000,20:00,0,1002.5,1003.1,1002.5,1754,31.1,22,31.2,31,22.2,21,59,55,58,96,7.8,2.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
669,05/06/2000,21:00,0,1002.4,1002.5,1002.3,950,30.3,22.1,31.1,30.3,22.6,21.6,62,58,62,100,6,2.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
670,05/06/2000,22:00,0,1002.6,1002.6,1002.3,197,28.4,22.7,30.3,28.4,23.1,22,72,62,71,102,4.6,1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
671,05/06/2000,23:00,0,1003.1,1003.1,1002.6,-9999,26.7,22.9,28.4,26.5,23.6,22.7,83,71,79,136,2.3,0.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
672,06/06/2000,00:00,0,1004.2,1004.2,1003.1,-9999,26.6,23.2,26.8,25.9,23.5,22.8,86,79,82,62,4.5,0.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
673,06/06/2000,01:00,0,1005.2,1005.2,1004.3,-9999,25.6,23.4,26.7,25.2,23.5,23.1,90,81,88,63,15.3,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
674,06/06/2000,02:00,0,1005.7,1005.7,1005.2,-9999,25.6,23.5,26.1,25.2,23.8,23.1,92,84,88,73,1.7,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
675,06/06/2000,03:00,0,1006,1006.1,1005.6,-9999,26.8,23.9,26.9,25.6,23.9,23.4,88,84,84,68,2.3,0.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
676,06/06/2000,04:00,0,1006.3,1006.3,1006,-9999,26,24,26.8,25.9,24.3,24,91,84,88,75,1.3,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
677,06/06/2000,05:00,6,1006.2,1006.7,1006.1,-9999,23.2,22.7,26.8,23.2,24.2,22.5,97,82,97,138,11,0.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
678,06/06/2000,06:00,0,1005.7,1006.2,1005.7,-9999,23.4,23,23.7,23.2,23.3,22.7,98,97,98,135,1.4,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
679,06/06/2000,07:00,0,1005.6,1005.7,1005.5,-9999,24,23.6,24,23.4,23.6,23,98,97,98,55,0.9,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
680,06/06/2000,08:00,0,1005.8,1005.8,1005.4,-9999,24.7,23.6,24.7,24,23.9,23.5,98,93,93,134,4.7,2.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
681,06/06/2000,09:00,0,1006.2,1006.2,1005.8,-9999,23.8,22.4,24.7,23.6,23.5,22.4,96,92,92,109,4.8,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
682,06/06/2000,10:00,0,1006.5,1006.5,1006.2,-9999,23.2,22.7,23.9,23,22.7,22.3,97,91,97,110,1.5,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
683,06/06/2000,11:00,0,1007,1007,1006.5,60,24.2,23.2,24.2,23.3,23.3,22.6,97,93,94,28,36.5,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
684,06/06/2000,12:00,0.2,1007.7,1007.7,1007,981,26.9,24,26.9,24.2,24.2,23.1,94,84,84,82,3.5,1.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
685,06/06/2000,13:00,0,1008,1008,1007.7,1513,27.8,23.7,28.1,26.6,24.3,23.1,83,78,79,102,5,2.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
686,06/06/2000,14:00,0,1008,1008.1,1008,2344,28.8,23.4,28.8,27.4,24.1,23,81,72,73,67,5.3,2.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
687,06/06/2000,15:00,0,1007.8,1008,1007.8,2155,28.9,24.2,29,28.4,24.4,23.2,77,71,76,100,5.7,3.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
688,06/06/2000,16:00,0,1007,1007.8,1007,1947,29.3,23.2,29.3,28.5,24.3,23,76,69,70,92,6.7,2.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
689,06/06/2000,17:00,0,1006.1,1007,1006.1,2727,30.5,23,30.5,29.3,23.3,22.3,69,62,64,88,7.2,2.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
690,06/06/2000,18:00,0,1005.2,1006.1,1005.2,2697,30.2,22.9,31,29.9,23.5,22.4,67,62,65,92,5.7,2.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
691,06/06/2000,19:00,0,1004.3,1005.2,1004.3,2530,30.5,22.8,31.3,30.4,23.1,22.3,64,59,64,87,5.6,2.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
692,06/06/2000,20:00,0,1004.1,1004.3,1004.1,1684,30.7,22,31.1,30.1,23,21.8,64,59,60,95,5.1,2.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
693,06/06/2000,21:00,0,1003.7,1004.1,1003.7,915,29.6,21.9,30.7,29.6,22.5,21.7,64,59,63,92,6,2.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
694,06/06/2000,22:00,0,1004.1,1004.1,1003.7,136,27.9,22.5,29.5,27.9,22.5,21.7,72,63,72,84,5.2,1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
695,06/06/2000,23:00,0,1004.7,1004.8,1004.1,-9999,26.1,22.9,27.9,26.1,23.3,22,82,71,82,93,2.8,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
696,07/06/2000,00:00,0,1005.3,1005.3,1004.7,-9999,25.5,23.3,26.9,25.5,23.4,22.7,88,80,88,86,2.2,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
697,07/06/2000,01:00,0,1005.8,1005.8,1005.4,-9999,25.9,22.8,26.3,25,23.4,22.6,91,81,83,68,2.2,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
698,07/06/2000,02:00,0,1006.2,1006.2,1005.8,-9999,24.2,23,26.1,24.2,23.2,22.7,93,82,93,47,1.5,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
699,07/06/2000,03:00,0,1006.2,1006.2,1006.1,-9999,23.9,22.9,24.6,23.9,23,22.9,94,91,94,356,1.1,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
700,07/06/2000,04:00,0,1006.4,1006.4,1006.2,-9999,24.1,23,24.3,23.8,23.2,22.9,95,93,93,358,1.9,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
701,07/06/2000,05:00,0,1006,1006.3,1006,-9999,23.5,22.6,24.2,23.4,23,22.6,96,93,95,309,0.6,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
702,07/06/2000,06:00,0,1005.8,1006,1005.8,-9999,23.2,22.1,23.8,23.2,22.6,21.9,94,90,93,298,0.3,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
703,07/06/2000,07:00,0,1005.3,1005.8,1005.3,-9999,22.8,21.9,23.4,22.8,22.2,21.9,96,93,94,323,1.4,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
704,07/06/2000,08:00,0,1005.6,1005.6,1005.3,-9999,22.7,21.7,23.1,22.7,22,21.7,95,93,94,38,1.3,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
705,07/06/2000,09:00,0,1006.2,1006.2,1005.6,-9999,22.9,21.7,22.9,22.7,22,21.7,95,93,93,150,0.6,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
706,07/06/2000,10:00,0,1006.6,1006.6,1006.2,-9999,22.8,22.1,23.2,22.5,22.1,21.7,96,92,96,71,0.5,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
707,07/06/2000,11:00,0,1007,1007,1006.6,251,25.9,23.3,25.9,22.8,23.4,21.9,96,85,85,63,1.3,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
708,07/06/2000,12:00,0,1007.5,1007.5,1007,945,28.2,23.8,28.3,26.1,24.3,23.2,84,75,77,127,2,0.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
709,07/06/2000,13:00,0,1007.7,1007.8,1007.5,1694,28.6,23.5,28.8,28,24.4,23,80,73,74,95,2.6,1.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
710,07/06/2000,14:00,0,1007.7,1007.8,1007.6,2413,29.5,23.8,29.7,28.5,24.3,23.4,76,70,72,99,3.5,1.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
711,07/06/2000,15:00,0,1007.4,1007.7,1007.4,2846,29.9,23.4,30.2,29.4,24.4,23,73,65,68,96,4.4,2.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
712,07/06/2000,16:00,0,1006.8,1007.4,1006.8,3052,30.9,23,31.3,30,23.9,22.1,70,59,63,87,4.9,2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
713,07/06/2000,17:00,0,1005.7,1006.8,1005.7,3163,31.6,21.9,31.6,30.5,23.6,21.9,65,56,56,95,5.4,2.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
714,07/06/2000,18:00,0,1004.7,1005.7,1004.7,2884,31.5,22,31.9,31.4,22.5,21.1,59,53,57,93,4.8,2.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
715,07/06/2000,19:00,0,1003.9,1004.7,1003.9,2397,31.4,21.9,31.8,31.2,22.7,21.2,60,54,57,90,4.1,1.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
716,07/06/2000,20:00,0,1003.6,1003.9,1003.6,1732,31.7,21.8,31.9,31.3,22.2,21.2,58,54,56,101,4.2,1.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
717,07/06/2000,21:00,0,1003.5,1003.6,1003.4,943,30.8,21.9,31.7,30.6,22.1,21.1,60,54,59,87,3.5,1.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
718,07/06/2000,22:00,0,1003.5,1003.5,1003.4,184,28.3,23.1,30.8,28.3,23.3,21.6,74,58,74,56,2.1,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
719,07/06/2000,23:00,0,1003.7,1003.7,1003.4,-9999,27.1,23.1,28.2,27.1,23.5,22.7,79,73,79,66,33,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
720,08/06/2000,00:00,0,1004.3,1004.3,1003.7,-9999,26,23.7,27.4,26,23.7,23,87,77,87,61,1.4,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
721,08/06/2000,01:00,0,1004.9,1004.9,1004.3,-9999,24.8,23.6,26,24.8,23.7,23.5,93,87,93,324,0.6,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
722,08/06/2000,02:00,0,1005.2,1005.3,1004.9,-9999,24.5,23.4,24.8,24.5,23.6,23.3,94,93,94,59,0.7,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
723,08/06/2000,03:00,0,1005.4,1005.5,1005.2,-9999,24.1,23.3,25.1,24.1,23.5,23.3,96,90,96,60,0.7,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
724,08/06/2000,04:00,0,1005.5,1005.6,1005.4,-9999,23.8,23.1,24.3,23.8,23.6,23.1,96,94,96,342,1.5,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
725,08/06/2000,05:00,0,1005.4,1005.6,1005.4,-9999,23.6,23,23.9,23.6,23.3,23,96,96,96,308,0.1,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
726,08/06/2000,06:00,0,1005.2,1005.3,1005.2,-9999,23.6,23,23.8,23.5,23.2,22.9,97,96,97,307,69,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
727,08/06/2000,07:00,0,1005.3,1005.4,1005.2,-9999,23.3,22.8,23.5,23.3,23,22.8,97,96,97,310,1,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
728,08/06/2000,08:00,0,1005.5,1005.5,1005.4,-9999,23.1,22.5,23.4,23.1,22.9,22.5,97,96,96,330,0.8,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
729,08/06/2000,09:00,0,1006,1006,1005.5,-9999,22.6,22.1,23.1,22.6,22.5,22.1,97,96,97,314,0.2,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
730,08/06/2000,10:00,0,1006.7,1006.7,1006,-9999,22.5,21.7,22.9,22.5,22.4,21.7,97,95,95,22,0.8,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
731,08/06/2000,11:00,0,1007,1007,1006.7,170,24.4,23.1,24.4,22.4,23.2,21.7,97,93,93,55,1.1,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
732,08/06/2000,12:00,0,1007.8,1007.8,1007,955,27.7,23.8,27.7,24.5,23.9,22.1,93,79,79,86,1.9,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
733,08/06/2000,13:00,0,1008.2,1008.2,1007.8,1731,29,24.4,29.1,27.6,24.5,23.7,81,74,76,108,1.9,1.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
734,08/06/2000,14:00,0,1008.2,1008.3,1008.2,2377,29.8,23.5,29.9,28.9,24.9,22.9,78,69,69,90,3.3,1.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
735,08/06/2000,15:00,0,1007.8,1008.2,1007.8,2857,30.4,23.5,30.5,29.8,24,23,71,65,67,115,3.7,2.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
736,08/06/2000,16:00,0,1007.1,1007.8,1007.1,3105,30.7,23,31,30.2,24.1,22.6,69,63,64,103,3.9,2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
737,08/06/2000,17:00,0,1006.1,1007,1006.1,3103,31,22.6,31.3,30.6,23.8,22.6,67,60,61,99,3.8,1.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
738,08/06/2000,18:00,0,1004.8,1006,1004.8,2855,31.3,22.9,31.5,30.9,23.5,22.4,64,59,61,92,4,2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
739,08/06/2000,19:00,0,1004,1004.8,1004,2374,31.7,22.9,31.9,31.2,23.4,22.1,62,56,60,102,4.5,1.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
740,08/06/2000,20:00,0,1003.4,1004,1003.4,1696,31.8,22.5,32.2,31.4,23.4,21.8,61,55,58,91,3.8,1.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
741,08/06/2000,21:00,0,1003.3,1003.4,1003.2,963,30.7,22.3,31.7,30.7,22.9,22,62,57,61,78,3.8,1.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
742,08/06/2000,22:00,0,1003.6,1003.6,1003.3,185,29.1,22.2,30.7,29.1,22.3,21.8,66,59,66,69,3,1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
743,08/06/2000,23:00,0,1003.9,1003.9,1003.6,-9999,27.5,22.8,29,27.5,23,22.1,76,67,76,71,2.4,0.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
744,09/06/2000,00:00,0,1004.5,1004.5,1003.9,-9999,26.4,23.4,27.4,26.4,23.5,22.7,83,76,83,72,1.7,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
745,09/06/2000,01:00,0,1005.2,1005.2,1004.5,-9999,26.8,23.8,27,25.6,23.8,23,89,81,84,27,1.3,0.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
746,09/06/2000,02:00,0,1005.8,1005.9,1005.2,-9999,26.4,22,26.9,25.9,23.8,22,87,75,77,33,2,0.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
747,09/06/2000,03:00,0,1005.8,1005.9,1005.8,-9999,24.7,22.4,26.4,24.7,22.5,21.8,87,76,87,5,1.7,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
748,09/06/2000,04:00,0,1005.8,1006,1005.8,-9999,25.6,21.8,25.6,24.1,22.6,21.8,91,80,80,41,1.2,0.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
749,09/06/2000,05:00,0,1005.1,1005.8,1005.1,-9999,23.6,22.4,25.6,23.5,22.5,21.9,93,80,93,33,1.1,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
750,09/06/2000,06:00,0,1005,1005.1,1005,-9999,23.4,22.1,23.8,23.3,22.5,22,95,90,92,128,1.1,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
751,09/06/2000,07:00,0,1004.7,1005,1004.7,-9999,23.5,22.5,23.7,23,22.7,22,96,92,94,42,0.9,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
752,09/06/2000,08:00,0,1004.7,1004.8,1004.6,-9999,23.4,22.6,23.6,23.2,23,22.4,96,94,95,8,0.9,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
753,09/06/2000,09:00,0,1004.8,1004.8,1004.6,-9999,24.3,23.1,24.3,23.3,23.3,22.5,97,94,94,93,47.6,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
754,09/06/2000,10:00,0,1005.6,1005.6,1004.9,-9999,23.5,22.9,25,23.5,23.4,22.7,96,89,96,277,55.3,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
755,09/06/2000,11:00,0,1006.5,1006.5,1005.6,204,26.2,24.2,26.2,23.5,24.2,22.8,97,89,89,84,1.1,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
756,09/06/2000,12:00,0,1007.3,1007.3,1006.5,866,28.1,24.5,28.1,26.3,24.9,24.2,88,81,81,95,2.5,0.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
757,09/06/2000,13:00,0,1007.8,1007.9,1007.4,1649,28.9,24.4,28.9,27.8,24.9,24.1,83,76,77,94,3.2,1.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
758,09/06/2000,14:00,0,1007.7,1007.9,1007.7,2111,29.1,24.3,29.5,28.5,25,23.9,78,74,75,90,3.6,1.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
759,09/06/2000,15:00,0,1007.1,1007.7,1007.1,2495,30.3,23.2,30.5,28.9,24.8,23.2,76,66,66,101,4.5,2.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
760,09/06/2000,16:00,0,1006.4,1007.1,1006.4,3128,31,23.5,31,30.3,24.2,23,69,63,64,108,4,1.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
761,09/06/2000,17:00,0,1005.5,1006.3,1005.5,2427,30.1,22.9,31.9,30,24.1,22.4,70,59,65,167,5.3,2.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
762,09/06/2000,18:00,0,1004.3,1005.5,1004.2,3140,31.6,23.3,31.8,30.3,24,22.5,68,59,61,123,4.7,2.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
763,09/06/2000,19:00,0,1003.6,1004.3,1003.5,2816,32.4,22.8,32.4,31.5,23.9,22.5,62,57,57,119,5.8,2.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
764,09/06/2000,20:00,0,1003.3,1003.6,1003.3,1898,31.3,21.8,32.9,31.3,22.7,21.5,59,52,57,99,6.3,2.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
765,09/06/2000,21:00,0,1003.4,1003.5,1003.3,770,29.5,23,31.4,29.5,23.1,21.8,68,58,68,94,36.3,1.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
766,09/06/2000,22:00,0,1003.8,1003.8,1003.3,48,28.5,23.6,29.5,28.2,24.2,22.9,78,68,75,90,2.5,1.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
767,09/06/2000,23:00,0,1004.3,1004.3,1003.7,-9999,28.2,23.3,28.5,28,24,23.2,78,73,75,35,2.2,0.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
768,10/06/2000,00:00,0,1004.8,1004.8,1004.3,-9999,26.5,23.5,28.2,26.3,24.2,22.8,86,73,84,33,1.9,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
769,10/06/2000,01:00,0,1005.5,1005.5,1004.8,-9999,25.6,23.8,26.7,25.5,24.2,23.5,91,84,90,1,0.9,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
770,10/06/2000,02:00,0,1006.2,1006.2,1005.6,-9999,25.5,23.8,25.6,25.4,24.1,23.6,91,89,91,336,1,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
771,10/06/2000,03:00,0,1006.1,1006.2,1006.1,-9999,25.3,23.6,26,25.2,23.8,23.3,92,87,90,332,1.1,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
772,10/06/2000,04:00,0,1005.8,1006.1,1005.8,-9999,24.7,23.6,25.3,24.6,23.7,23.4,94,90,94,305,1,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
773,10/06/2000,05:00,0,1005.6,1005.8,1005.6,-9999,24.6,23.3,25.1,24.4,23.6,23,94,88,92,331,1.2,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
774,10/06/2000,06:00,0,1005,1005.6,1005,-9999,24.2,22.9,24.6,24.1,23.3,22.8,93,91,93,303,0.6,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
775,10/06/2000,07:00,0,1004.8,1005,1004.8,-9999,23.7,22.8,24.2,23.6,22.9,22.7,95,92,95,311,0.6,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
776,10/06/2000,08:00,0,1005.1,1005.2,1004.7,-9999,23.5,22.7,23.9,23.5,22.9,22.6,95,93,95,349,82.2,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
777,10/06/2000,09:00,0,1005.6,1005.6,1005.1,-9999,23.5,22.4,23.9,23.4,22.7,22.4,96,92,93,34,77.8,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
778,10/06/2000,10:00,0,1006.1,1006.1,1005.6,-9999,23.6,22.2,24,23.4,22.4,22,93,89,92,35,1.2,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
779,10/06/2000,11:00,0,1006.6,1006.6,1006.1,175,25.8,22.3,25.9,23.5,22.5,22,92,80,81,38,3.1,1.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
780,10/06/2000,12:00,0,1007,1007.1,1006.6,926,27.7,23.5,27.8,25.7,23.6,22.2,82,77,78,99,3.5,1.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
781,10/06/2000,13:00,0,1007.3,1007.3,1007,1694,28.7,23.5,28.8,27.6,23.5,22.8,78,71,73,96,4.6,1.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
782,10/06/2000,14:00,0,1007.3,1007.4,1007.3,2337,29.9,23.6,30,28.8,24.2,23.3,75,69,69,111,4.8,2.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
783,10/06/2000,15:00,0,1006.8,1007.3,1006.8,2828,30.5,23.4,30.5,29.9,24.2,22.8,70,64,66,99,4.8,2.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
784,10/06/2000,16:00,0,1006.1,1006.9,1006.1,3076,31.1,23.7,31.2,30.5,24.2,23,68,63,65,103,4.1,1.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
